city,floorarea,bathrooms,address,latitude,price,bedrooms,zipcode,longitude
Austin,,,40 N Interstate 35 APT 3D1,30.255155,419900,--,78701,-97.738014
Austin,2322,3,3501 Autumn Bay Dr,30.200596,229900,4,78744,-97.694272
Austin,865,1,54 Rainey St APT 903,30.257504,449999,1,78701,-97.739284
Austin,1252,2,603 Davis St APT 804,30.260297,569900,2,78701,-97.739171
Austin,1614,2,555 E 5th St APT 2722,30.265675,875000,2,78701,-97.738038
Austin,1650,3,54 Rainey St APT 1208,30.257504,899900,2,78701,-97.739284
Austin,2009,3,501 West Ave # 1904,30.269456,1365000,3,78701,-97.75082
Austin,1587,2,501 West Ave # 1201,30.269456,1170000,2,78701,-97.75082
Austin,1092,1,6900 Viewing Pl,30.159441,165000,3,78719,-97.693228
Austin,992,2,8303 Citation Ave,30.135381,120000,3,78719,-97.676167
Austin,3450,4,8827 S Fm 973,30.125162,370000,5,78719,-97.68563
Austin,1500,2,13204 Von Quintus Rd,30.09958,1200000,3,78719,-97.660335
Austin,2068,3,11220 Barns Trl,30.347901,235000,3,78754,-97.617751
Austin,1363,2,1713 Mohle Dr,30.301346,695000,2,78703,-97.756989
Austin,2031,2,5013 W Frances Pl,30.328902,585000,4,78731,-97.753748
Pflugerville,1895,3,1014 Prairie Ridge Trl,30.436027,185000,3,78660,-97.63371
Austin,915,2,909 Reinli St APT 205,30.318967,218900,2,78751,-97.710357
Austin,1393,3,4515 Speedway # A,30.309549,549000,3,78751,-97.727432
Austin,1002,3,1404 Norwalk Ln APT 209,30.289621,279900,2,78703,-97.772143
Austin,1659,2,1605 Wethersfield Rd,30.286007,645000,2,78703,-97.761671
Austin,,3.5,1205 Elm St # KXHRJR,30.280117,823569,3,78703,-97.757572
Austin,,2,1205 Elm St # 36ZSZ,30.280117,470000,2,78703,-97.757572
Austin,590,1,909 Reinli St APT 145,30.318967,155900,1,78751,-97.710357
Pflugerville,1980,2,3300 Killingsworth Ln,30.411169,99000,4,78660,-97.606971
Austin,3111,5,1404 Northwood Rd,30.298619,1765000,4,78703,-97.752361
Austin,1976,3,2105 W 11th St # A,30.283199,780000,3,78703,-97.767387
Austin,3215,4.5,2705 Mountain Laurel Ln,30.307572,1475000,5,78703,-97.764322
Austin,2654,3,2709 Pecos St,30.306999,1325000,3,78703,-97.768894
Austin,565,1,300 Bowie St APT 906,30.268693,345000,1,78703,-97.753771
Austin,5689,6,3406 Southill Cir,30.307429,3295000,5,78703,-97.771577
Austin,1776,3,1106 W 6th St APT 104,30.272511,649000,2,78703,-97.755399
Austin,3130,3,3210 Enfield Rd,30.292915,898000,4,78703,-97.776328
Austin,1778,2,13 Scott Cres,30.298442,699000,3,78703,-97.759729
Austin,1093,2,1610 Waterston Ave APT 12,30.281228,396500,2,78703,-97.759374
Austin,1085,2,1210 Windsor Rd APT 114,30.279029,350000,2,78703,-97.754658
Austin,1658,2,3304 Bryker Dr,30.306122,749000,3,78703,-97.753844
Austin,1200,2,2314 Enfield Rd UNIT 201,30.2887,489000,2,78703,-97.768188
Austin,,2,3607 Meredith St,30.299161,810000,3,78703,-97.778937
Austin,8499,5,3614 Murillo Cir,30.30533,1650000,4,78703,-97.773754
Austin,1077,2,3002 Funston St,30.30427,495000,2,78703,-97.75787
Austin,820,2,2314 Enfield Rd UNIT 204,30.2887,359000,1,78703,-97.768188
Austin,2050,3,1000 Baylor St,30.275466,2150000,4,78703,-97.753463
Austin,2252,4,1227 Newning Ave UNIT 10,30.249942,839000,3,78704,-97.74324
Austin,893,1,3110 S Congress Ave # 208,30.231508,299000,1,78704,-97.759468
Austin,937,1,3815 Manchaca Rd APT 9,30.234302,235000,2,78704,-97.784214
Austin,2300,4,207 Lessin Ln,30.22617,627600,3,78704,-97.76354
Austin,960,1,406 Post Road Dr,30.22812,329000,2,78704,-97.76662
Austin,,,2010 Holland Ave,30.251412,563000,--,78704,-97.77581
Austin,1248,2,1603 Brackenridge St,30.246874,599000,3,78704,-97.747888
Austin,3060,4,1703 Garner Ave,30.253408,1375000,5,78704,-97.76988
Austin,2702,4,2205 S 3rd St,30.244795,1225000,4,78704,-97.760531
Austin,928,1,1101 W Mary St,30.248557,439000,3,78704,-97.763453
Austin,2503,3,2305 S 3rd St,30.24375,1035000,4,78704,-97.761232
Austin,1325,2,512 Powell Cir,30.235172,389500,3,78704,-97.763094
Austin,1228,2,2602 Del Curto Rd UNIT H,30.244287,495000,3,78704,-97.777442
Austin,2872,3,908 Juanita St,30.241993,1075000,3,78704,-97.764616
Austin,2490,3,3304 Garden Villa Ln,30.235246,789990,4,78704,-97.770679
Austin,900,2,3204 Manchaca Rd APT 202,30.240692,238000,2,78704,-97.782232
Austin,900,2,3204 Manchaca Rd APT 615,30.240692,239000,2,78704,-97.782232
Austin,2012,3,1327 Bonham Ter # A,30.246204,799000,3,78704,-97.737274
Austin,942,1,2525 S Lamar Blvd APT 317,30.246364,300000,2,78704,-97.778347
Austin,1099,2.5,3801 Manchaca Rd APT 25,30.234904,268900,2,78704,-97.783557
Austin,1711,4,2301 S 5th St APT 25,30.244771,699000,2,78704,-97.764172
Austin,1717,3,710 W Johanna St # A,30.24641,678000,3,78704,-97.75913
Austin,1365,2,210 Lee Barton Dr UNIT 518,30.263025,579000,2,78704,-97.756855
Austin,997,2,1600 Barton Springs Rd UNIT 5203,30.262371,434000,2,78704,-97.760975
Austin,2174,4,2520 Bluebonnet Ln UNIT 34,30.246041,599900,3,78704,-97.7768
The Hills,4045,4.5,64 Tiburon Dr,30.345852,849000,5,78738,-97.983874
Austin,3973,6,4411 Hennig Dr,30.328039,735000,4,78738,-97.99278
Austin,1634,2,3606 Royal Sage Dr # 23,30.320274,430000,3,78738,-97.95988
Austin,4598,5,3908 Sugarloaf Dr,30.31781,975000,4,78738,-97.966005
Lakeway,3443,4,207 Woodlands Ct,30.351358,628441,4,78738,-98.018967
Bee Cave,3717,4,5629 Siragusa Dr,30.31064,550000,5,78738,-97.99461
Lakeway,4298,7,220 Tempranillo Way,30.355367,897990,5,78738,-98.01445
Bee Cave,2600,3,15416 Cinca Terra Dr,30.316318,399000,3,78738,-97.99259
Austin,2968,2.5,14601 Hamilton Pool Rd,30.305446,1725000,3,78738,-97.971555
Bee Cave,2695,4,15508 Cinca Terra Dr,30.316318,405014,3,78738,-97.99259
Austin,4982,4,105 Golden Bear Cv,30.33727,1325000,4,78738,-97.977945
Austin,4179,3,4509 Bat Falcon Dr,30.319824,615000,4,78738,-97.976265
The Hills,3129,3,331 The Hills Dr # 10,30.351156,499000,3,78738,-97.985531
Austin,4632,5,119 Kildrummy Ln,30.352451,695000,4,78738,-98.006652
Austin,10000,9,5617 Laceback Ter,30.31291,699900,7,78738,-97.96559
Austin,10749,10,17301 Flintrock Rd,30.333507,4800000,6,78738,-98.009859
Bee Cave,3591,4,15909 Villa Frontera Dr,30.31079,510000,6,78738,-97.99627
Austin,2995,3,6313 Hewetson Dr,30.3141,449000,3,78738,-97.9814
Lakeway,3724,4,507 Forza Viola Way,30.314,568073,5,78738,-97.9814
Bee Cave,,3.5,16033 Cinca Terra Dr # ODRTFG,30.31373,506990,4,78738,-97.99416
Austin,4000,,3008 Napa Dr,30.311615,549000,4,78738,-97.925657
Austin,4894,5,15909 Chateau Ave,30.389478,1749000,4,78734,-97.945213
Lakeway,3300,,607 Rolling Green Dr,30.353731,575000,Studio,78734,-97.973379
Lakeway,4496,5,407 Brooks Hollow Rd,30.382556,1325000,4,78734,-97.972484
Austin,1605,2,5931 Hiline Rd # 1301,30.432601,649400,3,78734,-97.937599
Austin,3041,3.5,1404 Hurst Creek Rd,30.389434,1129900,4,78734,-97.967494
Lakeway,2056,2,102 Lido St,30.358828,369900,3,78734,-97.992121
Lakeway,3406,3.5,501 Golf Crest Ln,30.36054,514500,4,78734,-97.963613
Austin,2048,3,2403 White Dove Pass,30.377693,377500,4,78734,-97.92363
Austin,2335,3,13 Chandon Ln,30.358553,399000,3,78734,-97.981511
Austin,6361,5,16108 Chateau Ave,30.393331,2499000,4,78734,-97.94866
Austin,1902,2,3907 Lago Vista Dr,30.394077,425000,3,78734,-97.917636
Lakeway,5846,4,113 Edgewater Cv,30.381932,2800000,4,78734,-97.977549
Austin,2434,4,16210 Sydney Carol Ln,30.411684,557440,3,78734,-97.933964
Lakeway,2480,3,133 Crest View Dr,30.350673,474900,3,78734,-97.965965
Texas City,2056,2,102 Lido,30.358822,369900,3,78734,-97.992119
Austin,3843,5,507 Hummingbird Ln,30.357876,700000,4,78734,-97.951998
Austin,2397,3,114 Perpetuation Dr,30.344438,395000,3,78734,-97.964168
Austin,770,2,66.5 Navasota St,30.256399,399900,2,78702,-97.731994
Austin,1076,1,2606 Diaz St,30.260124,300000,3,78702,-97.71245
Austin,821,2,2200 Rosewood Ave # A,30.270467,245000,1,78702,-97.716033
Austin,1384,1,2002 E 9th St,30.264068,310000,3,78702,-97.719714
Austin,821,2,2200 Rosewood Ave # D,30.270467,274500,1,78702,-97.716033
Austin,2403,7,1310 E 2nd St,30.260421,636000,7,78702,-97.730194
Austin,1104,1,1179 Hargrave St,30.273604,219000,2,78702,-97.708623
Austin,1565,3,1802 Singleton Ave,30.279812,529900,3,78702,-97.71535
Austin,6095,6,2900 Sparkling Brook Ln,30.314631,1875000,5,78746,-97.787627
Austin,1850,8,2406 E 16th St,30.277658,575000,4,78702,-97.71535
Austin,1296,2,31 Chalmers Ave,30.251373,570000,3,78702,-97.728662
Austin,850,1,2501 E 4th St # B,30.25657,400000,2,78702,-97.71556
Austin,2006,2,3201 Kay St,30.269984,360000,4,78702,-97.700011
Austin,989,2,2608 Sol Wilson Ave,30.275326,269000,3,78702,-97.705052
Austin,1653,3,1108 Gunter St,30.264392,439000,3,78702,-97.699261
Austin,1122,1,1409 E 3rd St,30.260634,318000,3,78702,-97.729476
Austin,1728,4,1703 E 14th St,30.275248,675000,4,78702,-97.721828
Austin,1200,2,2933 E 13th St,30.276915,275000,4,78702,-97.70569
Austin,2292,3,1604 Navasota St,30.275763,775000,3,78702,-97.728617
Austin,846,2,1602 Chestnut Ave # B,30.277622,344800,2,78702,-97.716987
Austin,2300,3,2917 E 13th St,30.276513,599000,3,78702,-97.706944
Austin,1508,2,1504 Robert Weaver Ave,30.253718,535000,3,78702,-97.731612
Austin,2693,4,8514 Racine Trl,30.494475,319000,4,78717,-97.742109
Austin,1393,3,14815 Avery Ranch Blvd UNIT 3002,30.496295,199800,2,78717,-97.777259
Austin,1544,3,11232 Los Comancheros Rd,30.501129,269000,3,78717,-97.789974
Austin,2633,3,9521 Eagle Knl,30.492984,415000,4,78717,-97.760019
Austin,2302,2,15004 Galena Dr,30.493807,359900,3,78717,-97.773017
Austin,2836,3,15108 Calaveras Dr,30.495207,400000,4,78717,-97.770125
Austin,2396,3,16525 Ennis Trl,30.509801,328000,3,78717,-97.748071
Austin,3852,4,17021 Conway Springs Ct,30.515009,629900,5,78717,-97.747623
Austin,,3,14001 Avery Ranch Blvd UNIT 2003,30.494102,259000,3,78717,-97.791283
Austin,3417,4,10713 Canton Jack Rd,30.488286,598000,4,78717,-97.792249
Austin,,2,10105 Double Eagle Pass # YGODG4,30.501472,304900,2,78717,-97.756333
Austin,,2,15909 Dink Pearson Ln # F43OQO,30.50149,459990,3,78717,-97.752529
Austin,,4,10105 Double Eagle Pass # FZ3H1V,30.500827,473900,4,78717,-97.75601
Austin,,3,10105 Double Eagle Pass # CHHFVA,30.500827,469900,3,78717,-97.75601
Austin,1646,2,14812 Avery Ranch Blvd APT 1,30.499864,222500,3,78717,-97.7779
Austin,,2.5,15909 Dink Pearson Ln # A4K535,30.50149,489990,3,78717,-97.752529
Austin,,3,10105 Double Eagle Pass # OPQU0C,30.500827,471900,4,78717,-97.75601
Austin,,3,10105 Double Eagle Pass # M270K1,30.500827,482900,4,78717,-97.75601
Austin,,3,15909 Dink Pearson Ln # PGX1EA,30.50149,534990,5,78717,-97.752529
Austin,,2.5,10407 Turnbull Loop # WFU23V,30.478868,331990,3,78717,-97.788502
Austin,2057,2,11700 Springs Head Loop,30.498296,339000,3,78717,-97.79487
Austin,,2.5,10407 Turnbull Loop # ERACTT,30.478868,301990,3,78717,-97.788502
Austin,,2.5,10407 Turnbull Loop # IVNPQ7,30.478868,341990,3,78717,-97.788502
Austin,,3,15909 Dink Pearson Ln # N211FQ,30.50149,519990,4,78717,-97.752529
Austin,,2.5,15909 Dink Pearson Ln # 66DFGS,30.50149,539990,3,78717,-97.752529
Austin,1780,,3310 Enfield Rd,30.293838,2399000,--,78703,-97.778284
Austin,19,2,2402 Marlton Dr,30.285034,925000,2,78703,-97.771176
Austin,1061,2,300 Bowie St APT 1205,30.268693,645000,2,78703,-97.753771
Austin,1923,3,613 Theresa Ave,30.278657,747000,3,78703,-97.766339
Austin,1530,3,2314 Enfield Rd UNIT 200,30.2887,585000,3,78703,-97.768188
Austin,892,1,1210 Windsor Rd APT 122,30.278208,305000,2,78703,-97.75399
Austin,1620,2,1200 Castle Hill St APT J,30.277683,635000,2,78703,-97.753379
Austin,1360,2,(Undisclosed Address),30.267452,816000,2,78701,-97.751633
Austin,972,1,1826 W 10th St,30.281824,490000,2,78703,-97.765201
Austin,1506,2,800 W 5th St APT 801,30.269381,739000,2,78703,-97.751065
Austin,2622,4,1609 W 8th St # A,30.276863,979872,3,78703,-97.761612
Austin,1259,2,606 W Lynn St APT 25,30.275482,450000,2,78703,-97.762653
Austin,2598,3,3504 Enfield Rd,30.29477,929900,3,78703,-97.780188
Austin,2083,3,2108 Hartford Rd,30.287864,625000,2,78703,-97.760113
Austin,1032,1,603 Davis St APT 601,30.260297,529000,1,78701,-97.739171
Austin,2822,4,501 West Ave # 2203,30.269456,1995000,3,78701,-97.75082
Austin,821,1,222 West Ave # 1412,30.267417,525000,1,78701,-97.751687
Austin,852,1,360 Nueces St APT 907,30.267403,429000,1,78701,-97.749316
Austin,685,1,222 West Ave # 1807,30.267417,479900,1,78701,-97.751687
Austin,641,1,210 Lavaca St APT 2809,30.265186,599900,1,78701,-97.746584
Austin,3652,4,3215 Gilbert St,30.29837,1595000,4,78703,-97.773618
Austin,2419,4,1607 W 8th St # A,30.276854,775000,4,78703,-97.761594
Austin,6072,6,1309 Meriden Ln,30.285692,3999000,6,78703,-97.766781
Austin,2143,2,2503 Bowman Ave,30.297024,789500,3,78703,-97.766101
Austin,2156,3,2109 W 12th St,30.284042,949000,4,78703,-97.767278
AUSTIN,3513,3.5,3412 Happy Hollow Ln,30.308443,1460000,4,78703,-97.755393
Austin,750,1,54 Rainey St APT 1120,30.257504,389900,1,78701,-97.739284
Austin,689,1,222 West Ave # 1111,30.267417,475000,1,78701,-97.751687
Austin,1360,,222 West Ave # 2413,30.267417,919000,Studio,78701,-97.751687
Austin,685,1,222 West Ave # 1809,30.267417,465000,1,78701,-97.751687
Austin,1456,2,507 Sabine St APT 505,30.265502,565000,2,78701,-97.736335
Austin,704,1,300 Bowie St APT 1204,30.268693,425000,1,78703,-97.753771
Austin,10496,7,1 Niles Rd,30.285359,8250000,6,78703,-97.757371
Austin,3475,4,2114 W 10th St,30.282938,1075000,4,78703,-97.768556
Austin,1244,2,360 Nueces St APT 2809,30.267403,765000,2,78701,-97.749316
Austin,1219,2,603 Davis St APT 813,30.260297,624900,2,78701,-97.739171
Austin,689,1,222 West Ave # 2011,30.267417,465000,1,78701,-97.751687
Austin,821,1,1122 Colorado St APT 1702,30.274084,399000,2,78701,-97.742872
Austin,2736,3,200 Congress Ave # 28NE,30.264443,2550000,2,78701,-97.744212
Austin,3482,4,210 Lavaca St APT 2902,30.265241,3800000,3,78701,-97.746606
Austin,4132,4,1806 Forest Trl,30.292661,1650000,4,78703,-97.768165
Austin,1793,2,3308 Bryker Dr,30.306409,799000,3,78703,-97.753666
Austin,2796,3,2604 Bland St,30.300211,1150000,3,78703,-97.760167
Austin,1383,2,1501 W 6th St APT A3,30.274393,670000,2,78703,-97.761666
Austin,1625,3,202 Nueces St # 2505,30.266499,1279000,2,78701,-97.749649
Austin,5055,4,555 E 5th St APT 3006,30.265675,2990000,3,78701,-97.738038
Austin,865,1,54 Rainey St APT 703,30.257504,362000,1,78701,-97.739284
Austin,905,1,603 Davis St APT 802,30.260297,435000,1,78701,-97.739171
Austin,1221,2,360 Nueces St APT 911,30.267403,660000,2,78701,-97.749316
Austin,2162,3,210 Lavaca St APT 2706,30.265241,2195000,3,78701,-97.746606
Austin,732,1,360 Nueces St APT 3108,30.267403,414995,1,78701,-97.749316
Austin,685,1,222 West Ave # 1307,30.267417,450000,1,78701,-97.751687
Austin,1492,3,2701 Cedarview Dr,30.249808,650000,3,78704,-97.785372
Austin,1236,2,3600 S Lamar Blvd APT 316,30.239622,449000,2,78704,-97.789146
Austin,2689,3,2117 Glendale Pl,30.237743,1150000,3,78704,-97.742771
Austin,2460,3,802 Josephine St,30.257986,1060000,4,78704,-97.761599
Austin,1779,3.5,2502 Southland Dr # B,30.24445,599900,3,78704,-97.775409
Austin,1961,3,1612 S 3rd St # B,30.249356,725000,3,78704,-97.758429
Austin,1657,3,4021 Valley View Rd # A,30.23207,490000,3,78704,-97.784293
Austin,994,1,211 W Johanna St # 10,30.244537,439000,1,78704,-97.753784
Austin,1934,3,3812 Wadford St #B,30.225264,599888,3,78704,-97.764351
Austin,2314,,1714 Cinnamon Path # A,30.242191,525000,2,78704,-97.776134
Austin,2333,3,1504 Collier St UNIT 4,30.252845,795000,3,78704,-97.766525
Austin,466,1,3110 S Congress Ave # 204,30.231508,159000,1,78704,-97.759468
Austin,466,1,3110 S Congress Ave # 203,30.231508,133000,1,78704,-97.759468
Austin,4600,4,1504 Alta Vista Ave,30.245846,1025000,6,78704,-97.74266
Austin,1824,2,305 W Monroe St # A,30.248424,749000,3,78704,-97.753067
Austin,1642,1,1808 Treadwell St,30.259248,600000,3,78704,-97.76709
Austin,945,1,2801 Dulce Ln UNIT 724,30.239111,299900,2,78704,-97.766996
Austin,2338,3,611 Fletcher St,30.243408,899000,4,78704,-97.75952
Austin,1150,2,1600 S 3rd St,30.250324,520000,2,78704,-97.758278
Austin,,2,1600 Barton Pl # 5307,30.257767,449000,2,78704,-97.779541
Austin,3635,5,18416 Mcgloin Trl,30.3227,519000,4,78738,-97.973
Austin,2796,3,11525 Emerald Falls Dr,30.312207,550000,4,78738,-97.914788
Austin,3599,4,203 Serene Hilltop Cir,30.350729,644075,4,78738,-98.016609
The Hills,3359,3.5,47 Tiburon Dr,30.345711,710000,4,78738,-97.984558
Austin,4831,6,5729 Krause Ln,30.28396,1500000,4,78738,-97.94506
Austin,3647,4,211 Serene Hilltop Cir,30.350811,664990,4,78738,-98.01643
Bee Cave,3746,3.5,5412 Castana Bnd,30.31458,550000,5,78738,-97.99244
Lakeway,3145,4,203 Woodlands Ct,30.351674,608990,4,78738,-98.018857
Lakeway,4298,5,306 Dolcetto Ct,30.355367,849990,5,78738,-98.01445
Bee Cave,2567,3.5,15804 Cinca Terra Dr,30.31632,419990,4,78738,-97.99259
Lakeway,,3.5,16217 Flintrock Rd # T23XC3,30.331393,603990,3,78738,-97.987193
Austin,3634,4,5102 Long Arrow Cyn,30.303173,950000,5,78738,-97.96159
Austin,4153,4,106 Burgess Ln,30.335829,578000,6,78738,-97.955809
The Hills,5584,4.5,8 Club Estates Pkwy,30.347376,1019000,4,78738,-97.99275
Lakeway,5274,4,109 Neville Wood Ct,30.338081,999950,5,78738,-97.979208
Austin,5234,5,12124 Musket Rim St,30.288967,1700000,4,78738,-97.93506
Austin,6204,6,14400 Piper Glen Dr,30.318495,1425000,5,78738,-97.965279
Lakeway,4672,4.5,518 Golden Bear Dr,30.336793,975000,4,78738,-97.989071
Bee Cave,2827,2,5216 Palermo,30.3227,449000,3,78738,-97.9728
The Hills,4204,4,410 Luna Vista Dr,30.352467,925000,4,78738,-97.982352
Bee Cave,2277,3,15812 Cinca Terra Dr,30.31632,379990,3,78738,-97.99259
Lakeway,,2.5,16217 Flintrock Rd # C06F1Y,30.331393,580990,3,78738,-97.987193
Lakeway,,3,16217 Flintrock Rd # GRUEYR,30.331393,584990,4,78738,-97.987193
Bee Cave,4176,4,(M) 16036 La Rosa Drive Model # X6SAOD,30.3061,883162,4,78738,-97.95238
Austin,637,1,505 Tillery St # 10,30.255363,270000,1,78702,-97.707013
Austin,2212,4,2010 Rosewood Ave,30.270193,639000,3,78702,-97.717278
Austin,850,3,1211 Taylor St,30.256262,400000,2,78702,-97.733335
Austin,1627,3,1008 Muse Ln # 14,30.2658,439000,3,78702,-97.7054
Austin,1248,2,3119 E 13th St # A,30.277449,300000,4,78702,-97.700893
Austin,1086,2,2124 E 6th St UNIT 201,30.260472,375000,2,78702,-97.71904
Austin,843,2,2506 E 6th St # B,30.25869,404900,2,78702,-97.71365
Austin,880,2,2401 Santa Rosa St,30.257557,311900,1,78702,-97.716384
Austin,480,1,1118 Northwestern Ave APT B,30.268065,198999,1,78702,-97.716125
Austin,,,2525 Sol Wilson Ave,30.274346,160000,Studio,78702,-97.706609
Austin,1758,3,2009 New York Ave # B,30.27289,399000,3,78702,-97.718449
Austin,2190,3,2909 Glen Rae St UNIT A,30.26686,695000,4,78702,-97.70918
Austin,594,1,1212 Chicon St # 204,30.274484,145000,1,78702,-97.720237
Austin,770,1,2611 Canterbury St,30.251502,725000,1,78702,-97.715539
AUSTIN,2300,4,2811 E 14TH St,30.276906,625000,5,78702,-97.711204
Austin,1429,2,920 Chote Ave,30.260994,399200,3,78702,-97.69638
Austin,858,2,97 Lynn St,30.256255,398000,3,78702,-97.723329
Austin,1080,1,2605 Hidalgo St,30.259066,360000,2,78702,-97.713015
Austin,1050,1,2000 E 10th St,30.264947,489990,3,78702,-97.719461
Austin,1512,2,2512 E 6th St,30.258799,525000,3,78702,-97.713487
Austin,625,2,909 Linden St,30.263776,399900,3,78702,-97.705286
Austin,4152,3,15202 Barrie Dr,30.353981,549900,4,78734,-97.954773
Lakeway,2739,3.5,101 Cold Water Ln,30.356653,449900,3,78734,-97.968481
Lakeway,3009,3,204 Gannet Cv,30.369918,729000,3,78734,-97.988641
Lakeway,8907,11,808 Bermuda,30.371656,2495000,7,78734,-97.984129
AUSTIN,2536,4,2605 Indian Creek Rd,30.381734,425000,3,78734,-97.928218
Austin,2324,3,210 Marina Village Cv # 210,30.375671,779000,3,78734,-97.985771
Lakeway,2376,2.5,105 Paragon Ct,30.357318,475000,3,78734,-97.962127
Austin,4599,6,415 Rough Hollow Cv,30.360982,1295000,5,78734,-98.006402
Austin,8600,7.5,16519 Kidd Ln,30.385219,3500000,5,78734,-97.955698
Austin,4640,,3904 Hudson Bend Rd,30.399474,499000,Studio,78734,-97.927793
Austin,1605,2,5931 Hiline Rd # 1205,30.432601,598400,3,78734,-97.937599
Austin,1605,2,5931 Hiline Rd # 1201,30.432601,598400,3,78734,-97.937599
Austin,1605,2,5931 Hiline Rd # 1405,30.432601,688400,3,78734,-97.937599
Austin,1605,2,5931 Hiline Rd # 1305,30.432601,638400,3,78734,-97.937599
Austin,4407,4,4508 Lago Viento,30.403711,799000,4,78734,-97.919995
Lakeway,4280,5,109 Harbor Hill Dr,30.371848,949000,5,78734,-97.959478
Lakeway,4237,6,108 Rocket St,30.374395,639900,4,78734,-97.979807
Austin,2048,,17309 W Beach Rd,30.426463,650000,3,78734,-97.944822
Austin,1090,2,4453 Eck Ln,30.410077,350000,2,78734,-97.932674
Austin,1358,2,555 E 5th St APT 2809,30.265675,850000,2,78701,-97.738038
Austin,1175,2,603 Davis St APT 603,30.260297,619000,2,78701,-97.739171
Austin,1129,2,1306 West Ave # 3D,30.277942,620000,2,78701,-97.748184
Austin,2692,2.5,98 San Jacinto Blvd # 1902,30.26248,2795000,2,78701,-97.741856
Austin,558,1,222 West Ave # 1210,30.267417,359000,1,78701,-97.751687
Austin,1378,3,98 San Jacinto Blvd # 2404,30.262308,1275000,2,78701,-97.742759
Austin,1252,2,603 Davis St APT 904,30.260297,595000,2,78701,-97.739171
Austin,731,1,1306 West Ave # 2G,30.277942,447000,1,78701,-97.748184
Austin,1471,2,98 San Jacinto Blvd # 705,30.262308,995000,2,78701,-97.742759
Austin,1129,2,1306 West Ave # 3B,30.277942,605000,2,78701,-97.748184
Austin,756,1,1306 West Ave # 1A,30.277942,505000,1,78701,-97.748184
Austin,1918,2,200 Congress Ave UNIT 40E,30.264464,2095000,2,78701,-97.744166
Austin,1169,1,98 San Jacinto Blvd # 1002,30.262308,999500,1,78701,-97.742759
Austin,685,1,222 West Ave # 2907,30.267417,479500,1,78701,-97.751687
Austin,1286,2,603 Davis St APT 1009,30.260297,642900,2,78701,-97.739171
Austin,2203,4,202 Nueces St # 2506,30.266499,2043000,3,78701,-97.749649
Austin,641,1,210 Lavaca St APT 3109,30.265241,579000,1,78701,-97.746606
Austin,821,1,222 West Ave # 1212,30.267417,519000,1,78701,-97.751687
Austin,2689,3,200 Congress Ave UNIT 12AC,30.260171,1890000,3,78701,-97.746063
Austin,1918,2,200 Congress Ave UNIT 12E,30.264464,1449000,2,78701,-97.744166
Austin,1416,2,555 E 5th St APT 2806,30.265675,795000,2,78701,-97.738038
Austin,866,1,1122 Colorado St APT 1202,30.274084,425000,1,78701,-97.742872
Austin,921,1,202 Nueces St # 2204,30.266499,681000,1,78701,-97.749649
Austin,1436,2,16813 Village Oak Loop,30.509114,199999,4,78717,-97.740403
Austin,1965,3,11221 Wyola Bnd,30.491118,309995,3,78717,-97.796153
Austin,1717,3,11621 Yeadon Way,30.490004,295000,3,78717,-97.797216
Austin,1991,2,13617 Camp Comfort Ln,30.4866,419990,3,78717,-97.7912
Austin,1821,3,15703 Hilcroft Cv,30.489563,280000,3,78717,-97.738688
Austin,2701,3,10022 Mirage Cv,30.489861,395000,3,78717,-97.771256
Austin,4169,4,15108 Sunningdale St,30.500412,630000,4,78717,-97.773941
Austin,1828,2.5,11100 Railway Ln # 67,30.4914,319000,3,78717,-97.7914
Austin,3098,4,13804 Camp Comfort Ln,30.4866,486990,4,78717,-97.7912
Austin,2682,2,9720 Pasatiempo Dr,30.497542,395000,3,78717,-97.760875
Austin,2499,3,16111 Rustic Ln,30.499599,320000,4,78717,-97.744311
Austin,3296,4,9508 Eagle Knl,30.493203,369900,4,78717,-97.759248
Austin,2191,3,10524 Dunham Forest Rd,30.49383,292500,3,78717,-97.78591
Austin,2960,3,16621 Dalmahoy Dr,30.511051,375000,3,78717,-97.747214
Austin,3136,3.5,7902 Lecompte Rd,30.487013,339900,6,78717,-97.736343
Austin,2499,2,8921 Joachim Ln,30.494181,300000,3,78717,-97.746742
Austin,2896,3,403 Warm Moon Cv,30.515425,349500,4,78717,-97.739083
Austin,2931,4,16500 Lounsbury Pl,30.506071,349900,4,78717,-97.739397
Austin,2687,2,14801 Thatcher Dr,30.489042,375000,4,78717,-97.767619
Austin,3820,4,15529 Fisher Island Dr,30.49672,459900,5,78717,-97.762435
Austin,3200,5,17112 Crescent Heights Trl,30.515179,440000,4,78717,-97.74412
Austin,2708,3,9205 Bladen Springs Cv,30.512476,385000,3,78717,-97.74317
Austin,,3,10105 Double Eagle Pass # QNSK1I,30.501472,343000,3,78717,-97.756333
Austin,2151,2.5,10502 Turnbull Loop,30.478868,385680,3,78717,-97.788502
Austin,1864,2.5,10500 Turnbull Loop,30.478868,343450,3,78717,-97.788502
Austin,2000,2,1908 W 33rd St UNIT A,30.3071,660000,4,78703,-97.7564
Austin,4175,4.1,1213 Castle Hill St,30.278412,3100000,4,78703,-97.752671
Austin,2307,2,2715 Mountain Laurel Ln,30.30717,1075000,3,78703,-97.765712
Austin,2417,3,45 Woodstone Sq,30.31155,635000,4,78703,-97.767245
Austin,611,1,2408 Enfield Rd APT 101,30.289274,215000,1,78703,-97.768989
