,city,floorarea,bathrooms,address,latitude,price,bedrooms,zipcode,longitude,restaurant,bar,school,hospital
3233,Austin,1565.0,3.0,1802 Singleton Ave,30.279812,529900,3,78702,-97.71535,515.002,663.511,663.511,1873.04
3234,Austin,6095.0,6.0,2900 Sparkling Brook Ln,30.314631,1875000,5,78746,-97.787627,5014.96,9173.37,5238.01,7191.11
3235,Austin,1850.0,8.0,2406 E 16th St,30.277658,575000,4,78702,-97.71535,296.267,882.702,882.702,1907.18
3236,Austin,1296.0,2.0,31 Chalmers Ave,30.251373,570000,3,78702,-97.728662,1404.89,1432.19,332.243,3387.21
3237,Austin,850.0,1.0,2501 E 4th St # B,30.25657,400000,2,78702,-97.71556,417.785,1311.57,544.449,3391.46
3238,Austin,2006.0,2.0,3201 Kay St,30.269984,360000,4,78702,-97.700011,1242.24,3078.53,1142.72,3999.67
3239,Austin,989.0,2.0,2608 Sol Wilson Ave,30.275326,269000,3,78702,-97.705052,1287.12,2436.15,1614.05,3273.66
3240,Austin,1653.0,3.0,1108 Gunter St,30.264392,439000,3,78702,-97.699261,1364.09,2977.97,932.585,4152.36
3241,Austin,1122.0,1.0,1409 E 3rd St,30.260634,318000,3,78702,-97.729476,370.362,324.614,1018.34,2041.68
3242,Austin,1728.0,4.0,1703 E 14th St,30.275248,675000,4,78702,-97.721828,698.275,755.821,1036.95,1138.15
3243,Austin,1200.0,2.0,2933 E 13th St,30.276915,275000,4,78702,-97.70569,913.953,1871.08,1871.08,2900.49
3244,Austin,2292.0,3.0,1604 Navasota St,30.275763,775000,3,78702,-97.728617,210.997,1161.37,708.557,505.227
3245,Austin,846.0,2.0,1602 Chestnut Ave # B,30.277622,344800,2,78702,-97.716987,440.72,772.529,875.728,1760.56
3246,Austin,2300.0,3.0,2917 E 13th St,30.276513,599000,3,78702,-97.706944,913.953,1871.08,1871.08,2900.49
3247,Austin,1508.0,2.0,1504 Robert Weaver Ave,30.253718,535000,3,78702,-97.731612,980.198,1007.5,153.476,2962.52
3248,Austin,2693.0,4.0,8514 Racine Trl,30.494475,319000,4,78717,-97.742109,1670.2,9284.96,348.826,10000.0
3249,Austin,1393.0,3.0,14815 Avery Ranch Blvd UNIT 3002,30.496295,199800,2,78717,-97.777259,167.305,6896.55,2522.38,10000.0
3250,Austin,1544.0,3.0,11232 Los Comancheros Rd,30.501129,269000,3,78717,-97.789974,2582.34,7029.0,2726.26,10000.0
3251,Austin,2633.0,3.0,9521 Eagle Knl,30.492984,415000,4,78717,-97.760019,2184.83,8709.11,1660.79,10000.0
3252,Austin,2302.0,2.0,15004 Galena Dr,30.493807,359900,3,78717,-97.773017,1094.92,6320.36,3227.48,10000.0
3253,Austin,2836.0,3.0,15108 Calaveras Dr,30.495207,400000,4,78717,-97.770125,1035.24,6566.67,3166.1,10000.0
3254,Austin,2396.0,3.0,16525 Ennis Trl,30.509801,328000,3,78717,-97.748071,3184.24,10000.0,1078.6,10000.0
3255,Austin,3852.0,4.0,17021 Conway Springs Ct,30.515009,629900,5,78717,-97.747623,3066.27,10000.0,1618.45,10000.0
3256,Austin,,3.0,14001 Avery Ranch Blvd UNIT 2003,30.494102,259000,3,78717,-97.791283,1658.57,6081.14,2532.81,10000.0
3257,Austin,3417.0,4.0,10713 Canton Jack Rd,30.488286,598000,4,78717,-97.792249,1994.88,5440.18,3275.69,10000.0
3258,Austin,,2.0,10105 Double Eagle Pass # YGODG4,30.501472,304900,2,78717,-97.756333,2250.44,8774.71,567.05,10000.0
3259,Austin,,2.0,15909 Dink Pearson Ln # F43OQO,30.50149,459990,3,78717,-97.752529,2492.67,9016.95,200.057,10000.0
3260,Austin,,4.0,10105 Double Eagle Pass # FZ3H1V,30.500827,473900,4,78717,-97.75601,2361.38,8885.65,677.991,10000.0
3261,Austin,,3.0,10105 Double Eagle Pass # CHHFVA,30.500827,469900,3,78717,-97.75601,2361.38,8885.65,677.991,10000.0
3262,Austin,1646.0,2.0,14812 Avery Ranch Blvd APT 1,30.499864,222500,3,78717,-97.7779,68.699,7118.16,2743.99,10000.0
3263,Austin,,2.5,15909 Dink Pearson Ln # A4K535,30.50149,489990,3,78717,-97.752529,2492.67,9016.95,200.057,10000.0
3264,Austin,,3.0,10105 Double Eagle Pass # OPQU0C,30.500827,471900,4,78717,-97.75601,2361.38,8885.65,677.991,10000.0
3265,Austin,,3.0,10105 Double Eagle Pass # M270K1,30.500827,482900,4,78717,-97.75601,2361.38,8885.65,677.991,10000.0
3266,Austin,,3.0,15909 Dink Pearson Ln # PGX1EA,30.50149,534990,5,78717,-97.752529,2492.67,9016.95,200.057,10000.0
3267,Austin,,2.5,10407 Turnbull Loop # WFU23V,30.478868,331990,3,78717,-97.788502,1487.8,4933.1,2933.49,10000.0
3268,Austin,2057.0,2.0,11700 Springs Head Loop,30.498296,339000,3,78717,-97.79487,2234.64,6681.3,2033.08,10000.0
3269,Austin,,2.5,10407 Turnbull Loop # ERACTT,30.478868,301990,3,78717,-97.788502,1487.8,4933.1,2933.49,10000.0
3270,Austin,,2.5,10407 Turnbull Loop # IVNPQ7,30.478868,341990,3,78717,-97.788502,1487.8,4933.1,2933.49,10000.0
3271,Austin,,3.0,15909 Dink Pearson Ln # N211FQ,30.50149,519990,4,78717,-97.752529,2492.67,9016.95,200.057,10000.0
3272,Austin,,2.5,15909 Dink Pearson Ln # 66DFGS,30.50149,539990,3,78717,-97.752529,2492.67,9016.95,200.057,10000.0
3273,Austin,1780.0,,3310 Enfield Rd,30.293838,2399000,--,78703,-97.778284,736.326,3410.86,1255.53,4229.31
3274,Austin,19.0,2.0,2402 Marlton Dr,30.285034,925000,2,78703,-97.771176,701.839,1859.84,1489.41,4137.26
3275,Austin,1061.0,2.0,300 Bowie St APT 1205,30.268693,645000,2,78703,-97.753771,194.425,133.337,791.372,2658.58
3276,Austin,1923.0,3.0,613 Theresa Ave,30.278657,747000,3,78703,-97.766339,397.238,524.829,498.642,3757.81
3277,Austin,1530.0,3.0,2314 Enfield Rd UNIT 200,30.2887,585000,3,78703,-97.768188,1323.06,2180.13,954.895,3728.12
3278,Austin,892.0,1.0,1210 Windsor Rd APT 122,30.278208,305000,2,78703,-97.75399,398.842,1229.85,1199.26,2207.74
3279,Austin,1620.0,2.0,1200 Castle Hill St APT J,30.277683,635000,2,78703,-97.753379,313.73,1144.73,1114.15,2122.63
3280,Austin,1360.0,2.0,(Undisclosed Address),30.267452,816000,2,78701,-97.751633,59.523,226.69,552.175,2503.61
3281,Austin,972.0,1.0,1826 W 10th St,30.281824,490000,2,78703,-97.765201,622.399,1095.42,71.95,3505.49
3282,Austin,1506.0,2.0,800 W 5th St APT 801,30.269381,739000,2,78703,-97.751065,54.762,111.697,727.029,2294.54
3283,Austin,2622.0,4.0,1609 W 8th St # A,30.276863,979872,3,78703,-97.761612,298.088,426.602,848.537,3114.76
3284,Austin,1259.0,2.0,606 W Lynn St APT 25,30.275482,450000,2,78703,-97.762653,307.79,193.239,975.602,3348.12
3285,Austin,2598.0,3.0,3504 Enfield Rd,30.29477,929900,3,78703,-97.780188,511.336,3455.78,1481.17,4336.38
3286,Austin,2083.0,3.0,2108 Hartford Rd,30.287864,625000,2,78703,-97.760113,1098.0,1970.66,1024.08,2704.72
3287,Austin,1032.0,1.0,603 Davis St APT 601,30.260297,529000,1,78701,-97.739171,103.755,103.755,754.604,1687.48
3288,Austin,2822.0,4.0,501 West Ave # 2203,30.269456,1995000,3,78701,-97.75082,54.762,111.697,727.029,2294.54
3289,Austin,821.0,1.0,222 West Ave # 1412,30.267417,525000,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3290,Austin,852.0,1.0,360 Nueces St APT 907,30.267403,429000,1,78701,-97.749316,156.396,109.464,434.949,2186.24
3291,Austin,685.0,1.0,222 West Ave # 1807,30.267417,479900,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3292,Austin,641.0,1.0,210 Lavaca St APT 2809,30.265186,599900,1,78701,-97.746584,0.0,220.121,109.127,2085.72
3293,Austin,3652.0,4.0,3215 Gilbert St,30.29837,1595000,4,78703,-97.773618,1429.51,3796.39,634.602,3554.77
3294,Austin,2419.0,4.0,1607 W 8th St # A,30.276854,775000,4,78703,-97.761594,298.088,426.602,848.537,3114.76
3295,Austin,6072.0,6.0,1309 Meriden Ln,30.285692,3999000,6,78703,-97.766781,1115.29,1745.88,1014.26,3585.72
3296,Austin,2143.0,2.0,2503 Bowman Ave,30.297024,789500,3,78703,-97.766101,2032.64,3131.5,366.243,2668.45
3297,Austin,2156.0,3.0,2109 W 12th St,30.284042,949000,4,78703,-97.767278,1049.3,1679.89,1090.48,3661.94
3298,AUSTIN,3513.0,3.5,3412 Happy Hollow Ln,30.308443,1460000,4,78703,-97.755393,583.845,1877.0,2142.05,868.238
3299,Austin,750.0,1.0,54 Rainey St APT 1120,30.257504,389900,1,78701,-97.739284,20.639,20.639,1099.81,2032.69
3300,Austin,689.0,1.0,222 West Ave # 1111,30.267417,475000,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3301,Austin,1360.0,,222 West Ave # 2413,30.267417,919000,Studio,78701,-97.751687,59.523,226.69,552.175,2503.61
3302,Austin,685.0,1.0,222 West Ave # 1809,30.267417,465000,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3303,Austin,1456.0,2.0,507 Sabine St APT 505,30.265502,565000,2,78701,-97.736335,107.361,155.702,261.976,1182.63
3304,Austin,704.0,1.0,300 Bowie St APT 1204,30.268693,425000,1,78703,-97.753771,194.425,133.337,791.372,2658.58
3305,Austin,10496.0,7.0,1 Niles Rd,30.285359,8250000,6,78703,-97.757371,613.762,1486.42,1228.31,2678.9
3306,Austin,3475.0,4.0,2114 W 10th St,30.282938,1075000,4,78703,-97.768556,733.478,1594.46,1446.82,4018.28
3307,Austin,1244.0,2.0,360 Nueces St APT 2809,30.267403,765000,2,78701,-97.749316,156.396,109.464,434.949,2186.24
3308,Austin,1219.0,2.0,603 Davis St APT 813,30.260297,624900,2,78701,-97.739171,103.755,103.755,754.604,1687.48
3309,Austin,689.0,1.0,222 West Ave # 2011,30.267417,465000,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3310,Austin,821.0,1.0,1122 Colorado St APT 1702,30.274084,399000,2,78701,-97.742872,477.85,397.827,141.333,1134.99
3311,Austin,2736.0,3.0,200 Congress Ave # 28NE,30.264443,2550000,2,78701,-97.744212,0.0,0.0,353.413,1869.04
3312,Austin,3482.0,4.0,210 Lavaca St APT 2902,30.265241,3800000,3,78701,-97.746606,0.0,220.121,109.127,2085.72
3313,Austin,4132.0,4.0,1806 Forest Trl,30.292661,1650000,4,78703,-97.768165,1785.2,2566.67,387.04,3261.85
3314,Austin,1793.0,2.0,3308 Bryker Dr,30.306409,799000,3,78703,-97.753666,491.053,1624.35,2049.26,647.891
3315,Austin,2796.0,3.0,2604 Bland St,30.300211,1150000,3,78703,-97.760167,1665.39,2632.25,1089.01,1755.65
3316,Austin,1383.0,2.0,1501 W 6th St APT A3,30.274393,670000,2,78703,-97.761666,243.275,295.912,1096.85,3249.03
3317,Austin,1625.0,3.0,202 Nueces St # 2505,30.266499,1279000,2,78701,-97.749649,101.497,54.565,378.341,2350.27
3318,Austin,5055.0,4.0,555 E 5th St APT 3006,30.265675,2990000,3,78701,-97.738038,157.576,157.576,103.933,1136.9
3319,Austin,865.0,1.0,54 Rainey St APT 703,30.257504,362000,1,78701,-97.739284,20.639,20.639,1099.81,2032.69
3320,Austin,905.0,1.0,603 Davis St APT 802,30.260297,435000,1,78701,-97.739171,103.755,103.755,754.604,1687.48
3321,Austin,1221.0,2.0,360 Nueces St APT 911,30.267403,660000,2,78701,-97.749316,156.396,109.464,434.949,2186.24
3322,Austin,2162.0,3.0,210 Lavaca St APT 2706,30.265241,2195000,3,78701,-97.746606,0.0,220.121,109.127,2085.72
3323,Austin,732.0,1.0,360 Nueces St APT 3108,30.267403,414995,1,78701,-97.749316,156.396,109.464,434.949,2186.24
3324,Austin,685.0,1.0,222 West Ave # 1307,30.267417,450000,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3325,Austin,1492.0,3.0,2701 Cedarview Dr,30.249808,650000,3,78704,-97.785372,880.446,2092.1,964.726,4057.68
3326,Austin,1236.0,2.0,3600 S Lamar Blvd APT 316,30.239622,449000,2,78704,-97.789146,15.243,1210.52,1027.01,2993.23
3327,Austin,2689.0,3.0,2117 Glendale Pl,30.237743,1150000,3,78704,-97.742771,412.923,1940.6,2535.61,4528.76
3328,Austin,2460.0,3.0,802 Josephine St,30.257986,1060000,4,78704,-97.761599,115.013,677.898,1024.25,4225.48
3329,Austin,1779.0,3.5,2502 Southland Dr # B,30.24445,599900,3,78704,-97.775409,231.806,1109.92,680.09,3151.48
3330,Austin,1961.0,3.0,1612 S 3rd St # B,30.249356,725000,3,78704,-97.758429,381.722,1075.55,1308.73,3559.49
3331,Austin,1657.0,3.0,4021 Valley View Rd # A,30.23207,490000,3,78704,-97.784293,644.907,588.155,1486.2,1881.52
3332,Austin,994.0,1.0,211 W Johanna St # 10,30.244537,439000,1,78704,-97.753784,162.024,878.465,1269.72,3373.77
3333,Austin,1934.0,3.0,3812 Wadford St #B,30.225264,599888,3,78704,-97.764351,123.772,477.56,1285.24,1258.01
3334,Austin,2314.0,,1714 Cinnamon Path # A,30.242191,525000,2,78704,-97.776134,734.945,969.184,1288.36,3168.69
3335,Austin,2333.0,3.0,1504 Collier St UNIT 4,30.252845,795000,3,78704,-97.766525,321.951,892.126,1692.31,4274.82
3336,Austin,466.0,1.0,3110 S Congress Ave # 204,30.231508,159000,1,78704,-97.759468,241.342,484.445,679.869,2119.5
3337,Austin,466.0,1.0,3110 S Congress Ave # 203,30.231508,133000,1,78704,-97.759468,241.342,484.445,679.869,2119.5
3338,Austin,4600.0,4.0,1504 Alta Vista Ave,30.245846,1025000,6,78704,-97.74266,975.037,1143.66,2224.34,3950.68
3339,Austin,1824.0,2.0,305 W Monroe St # A,30.248424,749000,3,78704,-97.753067,163.33,446.249,1603.15,3768.42
3340,Austin,1642.0,1.0,1808 Treadwell St,30.259248,600000,3,78704,-97.76709,666.06,1155.38,1580.33,4067.33
3341,Austin,945.0,1.0,2801 Dulce Ln UNIT 724,30.239111,299900,2,78704,-97.766996,878.705,1253.45,706.944,2251.26
3342,Austin,2338.0,3.0,611 Fletcher St,30.243408,899000,4,78704,-97.75952,140.989,984.588,728.932,2832.99
3343,Austin,1150.0,2.0,1600 S 3rd St,30.250324,520000,2,78704,-97.758278,357.97,966.265,1169.8,3698.43
3344,Austin,,2.0,1600 Barton Pl # 5307,30.257767,449000,2,78704,-97.779541,1600.28,2092.55,1880.72,4997.94
3345,Austin,3635.0,5.0,18416 Mcgloin Trl,30.3227,519000,4,78738,-97.973,9775.52,10000.0,5577.03,10000.0
3346,Austin,2796.0,3.0,11525 Emerald Falls Dr,30.312207,550000,4,78738,-97.914788,10000.0,10000.0,3650.76,10000.0
3347,Austin,3599.0,4.0,203 Serene Hilltop Cir,30.350729,644075,4,78738,-98.016609,4751.34,4751.34,2349.44,10000.0
3348,The Hills,3359.0,3.5,47 Tiburon Dr,30.345711,710000,4,78738,-97.984558,4751.34,4751.34,2349.44,10000.0
3349,Austin,4831.0,6.0,5729 Krause Ln,30.28396,1500000,4,78738,-97.94506,9652.82,10000.0,7295.58,10000.0
3350,Austin,3647.0,4.0,211 Serene Hilltop Cir,30.350811,664990,4,78738,-98.01643,4751.34,4751.34,2349.44,10000.0
3351,Bee Cave,3746.0,3.5,5412 Castana Bnd,30.31458,550000,5,78738,-97.99244,9775.52,10000.0,5577.03,10000.0
3352,Lakeway,3145.0,4.0,203 Woodlands Ct,30.351674,608990,4,78738,-98.018857,4751.34,4751.34,2349.44,10000.0
3353,Lakeway,4298.0,5.0,306 Dolcetto Ct,30.355367,849990,5,78738,-98.01445,4751.34,4751.34,2349.44,10000.0
3354,Bee Cave,2567.0,3.5,15804 Cinca Terra Dr,30.31632,419990,4,78738,-97.99259,9775.52,10000.0,5577.03,10000.0
3355,Lakeway,,3.5,16217 Flintrock Rd # T23XC3,30.331393,603990,3,78738,-97.987193,9775.52,10000.0,5577.03,10000.0
3356,Austin,3634.0,4.0,5102 Long Arrow Cyn,30.303173,950000,5,78738,-97.96159,9775.52,10000.0,5577.03,10000.0
3357,Austin,4153.0,4.0,106 Burgess Ln,30.335829,578000,6,78738,-97.955809,10000.0,10000.0,10000.0,10000.0
3358,The Hills,5584.0,4.5,8 Club Estates Pkwy,30.347376,1019000,4,78738,-97.99275,4751.34,4751.34,2349.44,10000.0
3359,Lakeway,5274.0,4.0,109 Neville Wood Ct,30.338081,999950,5,78738,-97.979208,9775.52,10000.0,5577.03,10000.0
3360,Austin,5234.0,5.0,12124 Musket Rim St,30.288967,1700000,4,78738,-97.93506,8937.45,10000.0,6945.86,10000.0
3361,Austin,6204.0,6.0,14400 Piper Glen Dr,30.318495,1425000,5,78738,-97.965279,9775.52,10000.0,5577.03,10000.0
3362,Lakeway,4672.0,4.5,518 Golden Bear Dr,30.336793,975000,4,78738,-97.989071,9775.52,10000.0,5577.03,10000.0
3363,Bee Cave,2827.0,2.0,5216 Palermo,30.3227,449000,3,78738,-97.9728,9775.52,10000.0,5577.03,10000.0
3364,The Hills,4204.0,4.0,410 Luna Vista Dr,30.352467,925000,4,78738,-97.982352,4751.34,4751.34,2349.44,10000.0
3365,Bee Cave,2277.0,3.0,15812 Cinca Terra Dr,30.31632,379990,3,78738,-97.99259,9775.52,10000.0,5577.03,10000.0
3366,Lakeway,,2.5,16217 Flintrock Rd # C06F1Y,30.331393,580990,3,78738,-97.987193,9775.52,10000.0,5577.03,10000.0
3367,Lakeway,,3.0,16217 Flintrock Rd # GRUEYR,30.331393,584990,4,78738,-97.987193,9775.52,10000.0,5577.03,10000.0
3368,Bee Cave,4176.0,4.0,(M) 16036 La Rosa Drive Model # X6SAOD,30.3061,883162,4,78738,-97.95238,9775.52,10000.0,5577.03,10000.0
3369,Austin,637.0,1.0,505 Tillery St # 10,30.255363,270000,1,78702,-97.707013,951.231,1952.16,730.789,4034.07
3370,Austin,2212.0,4.0,2010 Rosewood Ave,30.270193,639000,3,78702,-97.717278,1064.96,1318.36,975.95,2083.94
3371,Austin,850.0,3.0,1211 Taylor St,30.256262,400000,2,78702,-97.733335,608.982,667.727,479.996,2591.31
3372,Austin,1627.0,3.0,1008 Muse Ln # 14,30.2658,439000,3,78702,-97.7054,1289.69,2370.3,307.928,3846.88
3373,Austin,1248.0,2.0,3119 E 13th St # A,30.277449,300000,4,78702,-97.700893,1280.93,2165.38,2117.32,3366.43
3374,Austin,1086.0,2.0,2124 E 6th St UNIT 201,30.260472,375000,2,78702,-97.71904,151.858,610.903,0.0,2692.82
3375,Austin,843.0,2.0,2506 E 6th St # B,30.25869,404900,2,78702,-97.71365,178.744,1218.69,607.792,3300.61
3376,Austin,880.0,2.0,2401 Santa Rosa St,30.257557,311900,1,78702,-97.716384,434.238,1094.91,484.367,3176.82
3377,Austin,480.0,1.0,1118 Northwestern Ave APT B,30.268065,198999,1,78702,-97.716125,861.856,1412.45,1013.71,2504.13
3378,Austin,,,2525 Sol Wilson Ave,30.274346,160000,Studio,78702,-97.706609,1433.7,2582.73,1760.64,3420.24
3379,Austin,1758.0,3.0,2009 New York Ave # B,30.27289,399000,3,78702,-97.718449,892.339,949.885,1048.79,1700.85
3380,Austin,2190.0,3.0,2909 Glen Rae St UNIT A,30.26686,695000,4,78702,-97.70918,1051.17,1865.46,547.047,3224.93
3381,Austin,594.0,1.0,1212 Chicon St # 204,30.274484,145000,1,78702,-97.720237,623.893,681.439,1117.31,1437.7
3382,Austin,770.0,1.0,2611 Canterbury St,30.251502,725000,1,78702,-97.715539,750.929,1999.86,439.361,4078.52
3383,AUSTIN,2300.0,4.0,2811 E 14TH St,30.276906,625000,5,78702,-97.711204,183.602,1338.88,1338.88,2175.06
3384,Austin,1429.0,2.0,920 Chote Ave,30.260994,399200,3,78702,-97.69638,1615.35,3096.42,1034.05,4573.0
3385,Austin,858.0,2.0,97 Lynn St,30.256255,398000,3,78702,-97.723329,472.167,935.463,868.303,3014.12
3386,Austin,1080.0,1.0,2605 Hidalgo St,30.259066,360000,2,78702,-97.713015,128.44,1269.0,658.095,3262.93
3387,Austin,1050.0,1.0,2000 E 10th St,30.264947,489990,3,78702,-97.719461,572.312,784.508,424.245,2006.38
3388,Austin,1512.0,2.0,2512 E 6th St,30.258799,525000,3,78702,-97.713487,178.744,1218.69,607.792,3300.61
3389,Austin,625.0,2.0,909 Linden St,30.263776,399900,3,78702,-97.705286,981.765,2062.38,0.0,3538.95
3390,Austin,4152.0,3.0,15202 Barrie Dr,30.353981,549900,4,78734,-97.954773,5774.92,5774.92,3289.71,10000.0
3391,Lakeway,2739.0,3.5,101 Cold Water Ln,30.356653,449900,3,78734,-97.968481,4751.34,4751.34,2349.44,10000.0
3392,Lakeway,3009.0,3.0,204 Gannet Cv,30.369918,729000,3,78734,-97.988641,4751.34,4751.34,2349.44,10000.0
3393,Lakeway,8907.0,11.0,808 Bermuda,30.371656,2495000,7,78734,-97.984129,4751.34,4751.34,2349.44,10000.0
3394,AUSTIN,2536.0,4.0,2605 Indian Creek Rd,30.381734,425000,3,78734,-97.928218,3881.49,3881.49,1396.27,10000.0
3395,Austin,2324.0,3.0,210 Marina Village Cv # 210,30.375671,779000,3,78734,-97.985771,4751.34,4751.34,2349.44,10000.0
3396,Lakeway,2376.0,2.5,105 Paragon Ct,30.357318,475000,3,78734,-97.962127,4751.34,4751.34,2349.44,10000.0
3397,Austin,4599.0,6.0,415 Rough Hollow Cv,30.360982,1295000,5,78734,-98.006402,4751.34,4751.34,2349.44,10000.0
3398,Austin,8600.0,7.5,16519 Kidd Ln,30.385219,3500000,5,78734,-97.955698,3771.37,3771.37,1369.46,10000.0
3399,Austin,4640.0,,3904 Hudson Bend Rd,30.399474,499000,Studio,78734,-97.927793,1518.62,1518.62,1187.91,10000.0
3400,Austin,1605.0,2.0,5931 Hiline Rd # 1205,30.432601,598400,3,78734,-97.937599,2542.71,2542.71,5206.77,10000.0
3401,Austin,1605.0,2.0,5931 Hiline Rd # 1201,30.432601,598400,3,78734,-97.937599,2542.71,2542.71,5206.77,10000.0
3402,Austin,1605.0,2.0,5931 Hiline Rd # 1405,30.432601,688400,3,78734,-97.937599,2542.71,2542.71,5206.77,10000.0
3403,Austin,1605.0,2.0,5931 Hiline Rd # 1305,30.432601,638400,3,78734,-97.937599,2542.71,2542.71,5206.77,10000.0
3404,Austin,4407.0,4.0,4508 Lago Viento,30.403711,799000,4,78734,-97.919995,1134.91,1134.91,2513.13,10000.0
3405,Lakeway,4280.0,5.0,109 Harbor Hill Dr,30.371848,949000,5,78734,-97.959478,4751.34,4751.34,2349.44,10000.0
3406,Lakeway,4237.0,6.0,108 Rocket St,30.374395,639900,4,78734,-97.979807,4751.34,4751.34,2349.44,10000.0
3407,Austin,2048.0,,17309 W Beach Rd,30.426463,650000,3,78734,-97.944822,2864.15,2864.15,5528.21,10000.0
3408,Austin,1090.0,2.0,4453 Eck Ln,30.410077,350000,2,78734,-97.932674,1364.53,1364.53,2102.27,10000.0
3409,Austin,1358.0,2.0,555 E 5th St APT 2809,30.265675,850000,2,78701,-97.738038,157.576,157.576,103.933,1136.9
3410,Austin,1175.0,2.0,603 Davis St APT 603,30.260297,619000,2,78701,-97.739171,103.755,103.755,754.604,1687.48
3411,Austin,1129.0,2.0,1306 West Ave # 3D,30.277942,620000,2,78701,-97.748184,170.958,812.335,656.888,1546.51
3412,Austin,2692.0,2.5,98 San Jacinto Blvd # 1902,30.26248,2795000,2,78701,-97.741856,142.107,183.011,522.657,1750.64
3413,Austin,558.0,1.0,222 West Ave # 1210,30.267417,359000,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3414,Austin,1378.0,3.0,98 San Jacinto Blvd # 2404,30.262308,1275000,2,78701,-97.742759,154.725,263.281,535.275,1821.18
3415,Austin,1252.0,2.0,603 Davis St APT 904,30.260297,595000,2,78701,-97.739171,103.755,103.755,754.604,1687.48
3416,Austin,731.0,1.0,1306 West Ave # 2G,30.277942,447000,1,78701,-97.748184,170.958,812.335,656.888,1546.51
3417,Austin,1471.0,2.0,98 San Jacinto Blvd # 705,30.262308,995000,2,78701,-97.742759,154.725,263.281,535.275,1821.18
3418,Austin,1129.0,2.0,1306 West Ave # 3B,30.277942,605000,2,78701,-97.748184,170.958,812.335,656.888,1546.51
3419,Austin,756.0,1.0,1306 West Ave # 1A,30.277942,505000,1,78701,-97.748184,170.958,812.335,656.888,1546.51
3420,Austin,1918.0,2.0,200 Congress Ave UNIT 40E,30.264464,2095000,2,78701,-97.744166,0.0,0.0,353.413,1869.04
3421,Austin,1169.0,1.0,98 San Jacinto Blvd # 1002,30.262308,999500,1,78701,-97.742759,154.725,263.281,535.275,1821.18
3422,Austin,685.0,1.0,222 West Ave # 2907,30.267417,479500,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3423,Austin,1286.0,2.0,603 Davis St APT 1009,30.260297,642900,2,78701,-97.739171,103.755,103.755,754.604,1687.48
3424,Austin,2203.0,4.0,202 Nueces St # 2506,30.266499,2043000,3,78701,-97.749649,101.497,54.565,378.341,2350.27
3425,Austin,641.0,1.0,210 Lavaca St APT 3109,30.265241,579000,1,78701,-97.746606,0.0,220.121,109.127,2085.72
3426,Austin,821.0,1.0,222 West Ave # 1212,30.267417,519000,1,78701,-97.751687,59.523,226.69,552.175,2503.61
3427,Austin,2689.0,3.0,200 Congress Ave UNIT 12AC,30.260171,1890000,3,78701,-97.746063,330.565,457.793,815.879,2377.54
3428,Austin,1918.0,2.0,200 Congress Ave UNIT 12E,30.264464,1449000,2,78701,-97.744166,0.0,0.0,353.413,1869.04
3429,Austin,1416.0,2.0,555 E 5th St APT 2806,30.265675,795000,2,78701,-97.738038,157.576,157.576,103.933,1136.9
3430,Austin,866.0,1.0,1122 Colorado St APT 1202,30.274084,425000,1,78701,-97.742872,477.85,397.827,141.333,1134.99
3431,Austin,921.0,1.0,202 Nueces St # 2204,30.266499,681000,1,78701,-97.749649,101.497,54.565,378.341,2350.27
3432,Austin,1436.0,2.0,16813 Village Oak Loop,30.509114,199999,4,78717,-97.740403,2657.56,10000.0,1643.67,10000.0
3433,Austin,1965.0,3.0,11221 Wyola Bnd,30.491118,309995,3,78717,-97.796153,2304.07,6191.58,2974.07,10000.0
3434,Austin,1717.0,3.0,11621 Yeadon Way,30.490004,295000,3,78717,-97.797216,2304.07,6191.58,2974.07,10000.0
3435,Austin,1991.0,2.0,13617 Camp Comfort Ln,30.4866,419990,3,78717,-97.7912,1813.75,5259.05,3259.44,10000.0
3436,Austin,1821.0,3.0,15703 Hilcroft Cv,30.489563,280000,3,78717,-97.738688,1636.8,8863.12,408.609,10000.0
3437,Austin,2701.0,3.0,10022 Mirage Cv,30.489861,395000,3,78717,-97.771256,1295.45,5786.65,3428.01,10000.0
3438,Austin,4169.0,4.0,15108 Sunningdale St,30.500412,630000,4,78717,-97.773941,1135.23,7674.6,2269.11,10000.0
3439,Austin,1828.0,2.5,11100 Railway Ln # 67,30.4914,319000,3,78717,-97.7914,1916.1,6094.93,2851.33,10000.0
3440,Austin,3098.0,4.0,13804 Camp Comfort Ln,30.4866,486990,4,78717,-97.7912,1813.75,5259.05,3259.44,10000.0
3441,Austin,2682.0,2.0,9720 Pasatiempo Dr,30.497542,395000,3,78717,-97.760875,1958.71,8482.99,1600.62,10000.0
3442,Austin,2499.0,3.0,16111 Rustic Ln,30.499599,320000,4,78717,-97.744311,2312.17,10000.0,1010.23,10000.0
